,Texts,Type
1338,netflix,1
1339,fetö tezlerini savunan dizi,1
1340,erdoğanelon musk buluşması,1
1341,yoksa herkes yeni akm’ beğendi ,1
1342,cem korkmaz neden intihar etti,1
1343,kurdaki dalgalanma geçici,1
1344,küresel ekmek kavgası chp’nin tehdidi,1
1345,türkiye’nin çıkarları ,1
1346,new york ankara tahran,1
1347,kılıçdaroğlu “ işi  uğruna  zaman,1
1348, bir “inanç” meselesidir,1
1349,nato’nun cevaplaması gereken sorular,1
1350,zor oyunu bozar,1
1351,soçi’ son tur pazarlığı,1
1352,pkk’ “kaç” pydypg’ “tut” oyunu,1
1353,dünya müslümanları özeleştiri yapmalı,1
1354,gençleri dışlamayalım,1
1355,mevlid kandili birliğe fırsat olsun,1
1356,farkında mısın,1
1357,müslümanlar  zaman huzura erer,1
1358,fıkıh mezheplerinin çıkışı üzerine,1
1359,cumhurbaşkanımızın hadisle ilgili hassasiyeti,1
1360,ölüler dirilseydi,1
1361,büyük günahlar,1
1362,kur’anı kerim son peygamberi tanıtıyor,1
1363,zarrab tiyatrosu,1
1364,ypg’lilerde trump şoku,1
1365,abd soçi’ neden yoktu,1
1366,nato kafa nato mermer,1
1367,rakka’daki kirli ittifaka sülo tokadı,1
1368,kral selman’ ‘barzani uyarısı’,1
1369,trump’ ‘yeni riyad’ projesi hüsranla bitecek,1
1370,düşmanın gücü zayıflığınız kadardır,1
1371,dünyanın  büyük güvenlik sorunu artık abd,1
1372,borajet’ eski sahibi dava açıyor,1
1373,londra’ mesken tutan işadamları,1
1374,zararı cepten ödeyip rusya’yla anlaştılar,1
1375,sizi biri fena işletmiş kemal bey,1
1376,canıtez’ gizli görev veren emniyetçiler kim,1
1377, yılda sıfır faiz ile  satın alabilirsiniz,1
1378,dövizle kiralar kaldırılsın,1
1379,kamu savaşa girdi,1
1380,tezgah büyük,1
1381,halkbank’ cirit atan kim,1
1382,dayanışmanın tadı,1
1383, saatlik uçak yolculuğu,1
1384,her kadın bir gün prenses olabilir,1
1385,damağa  dimağa,1
1386,aynı semtlere hapsolmayalım,1
1387,şefkatli güç gastronomi,1
1388,efsane tren yolculukları,1
1389,son dakikacılar buraya,1
1390,hayata sarıl lokantası,1
1391, patetik vaka,1
1392,soslu misket köfte tarifi,2
1393,fırında kaşarlı ispanak yemeği tarifi,2
1394,kadınbudu köfte tarifi,2
1395,patatesli bomba köfte tarifi,2
1396,sosyete mantısı tarifi,2
1397,yoğurtlu muhacir köftesi tarifi,2
1398,pancake pankek tarifi,2
1399,revani tarifi,2
1400,muhallebi tarifi,2
1401,mücver tarifi,2
1402,kolay tiramisu tarifi,2
1403,sütlaç tarifi,2
1404, usulü pizza tarifi,2
1405,mercimek köftesi tarifi,2
1406,islak kurabiye tarifi,2
1407,bayatlamayan kabartma tozlu poğaça tarifi,2
1408, kurabiyesi tarifi,2
1409,sade kek tarifi,2
1410,mozaik pasta tarifi,2
1411,hünkar beğendi tarifi,2
1412,terbiyeli tavuk çorbası tarifi,2
1413,beşamel soslu tavuk tarifi,2
1414,tavuk sote tarifi,2
1415,fırında tavuk but tarifi,2
1416,fırın poşetinde tavuk tarifi,2
1417, usulü tavuk tantuni tarifi,2
1418,sebzeli tavuk sote tarifi,2
1419,terbiyeli sebzeli tavuk çorbası tarifi,2
1420,mercimek çorbası tarifi,2
1421,pancake pankek tarifi,2
1422,revani tarifi,2
1423,muhallebi tarifi,2
1424,mücver tarifi,2
1425,kolay tiramisu tarifi,2
1426,sütlaç tarifi,2
1427, usulü pizza tarifi,2
1428,mercimek köftesi tarifi,2
1429,islak kurabiye tarifi,2
1430,bayatlamayan kabartma tozlu poğaça tarifi,2
1431, kurabiyesi tarifi,2
1432,sade kek tarifi,2
1433,mozaik pasta tarifi,2
1434,hünkar beğendi tarifi,2
1435,terbiyeli tavuk çorbası tarifi,2
1436,beşamel soslu tavuk tarifi,2
1437,tavuk sote tarifi,2
1438,fırında tavuk but tarifi,2
1439,fırın poşetinde tavuk tarifi,2
1440, usulü tavuk tantuni tarifi,2
1441,sebzeli tavuk sote tarifi,2
1442,terbiyeli sebzeli tavuk çorbası tarifi,2
1443,fırında sütlü kabak tarifi,2
1444,yumurtasız çikolatalı mus tarifi,2
1445,smoothie kasesi bowl tarifi,2
1446,tam buğday unlu dereotlu poğaça tarifi,2
1447,fırında nohut köftesi tarifi,2
1448,kavun tatlısı tarifi,2
1449,kabak enchilada tarifi,2
1450,havuçlu hurmalı yulaf bar tarifi,2
1451,yulaf sütlü sütlaç tarifi,2
1452,beyaz omlet tarifi,2
1453,oopsie ekmeği tarifi,2
1454,lor peyniri tarifi,2
1455,karışık sebzeli mantar dolması tarifi,2
1456,karnabahar çorbası tarifi,2
1457, malzemeli dondurma tarifi,2
1458, malzemeli kakaolu kurabiye tarifi,2
1459,arpa şehriye salatası tarifi,2
1460,bakla tarifi,2
1461,brokoli çorbası tarifi,2
1462,brokoli salatası tarifi,2
1463,çikolatalı top tarifi,2
1464,detoks suyu tarifi,2
1465,ispanak yemeği tarifi,2
1466,fırında falafel tarifi,2
1467,fırında hafif gökkuşağı tarifi,2
1468,fırında karnabahar mücveri tarifi,2
1469,girit usulü kabak tarifi,2
1470,havuçlu brownie tarifi,2
1471,kabak cipsi tarifi,2
1472,kabak çorbası tarifi,2
1473,kabak yemeği tarifi,2
1474,karnabahar çorbası tarifi,2
1475,karnabahar kısırı tarifi,2
1476,kavanozda hızlı kahvaltı tarifi,2
1477,kayısılı yulaf topları tarifi,2
1478,közlenmiş patlıcan salatası tarifi,2
1479,muzlu chia puding tarifi,2
1480,nar ekşili nohut salatası tarifi,2
1481,ratatouille tarifi,2
1482,roka salatası tarifi,2
1483,şekersiz muzlu pancake tarifi,2
1484,şekersiz unsuz kurabiye tarifi,2
1485,tabbule salatası tarifi,2
1486,tarçınlı elma topları tarifi,2
1487,terbiyeli sebze çorbası tarifi,2
1488,yulaflı atıştırmalık tarifi,2
1489,zeytinyağlı bakla tarifi,2
1490,zeytinyağlı enginar tarifi,2
1491,ayran aşı çorbası tarifi,2
1492,terbiyeli sebze çorbası tarifi,2
1493,pirinçli yoğurt çorbası tarifi,2
1494,çeşmi nigar çorbası tarifi,2
1495,sütlü mantar çorbası tarifi,2
1496,ezogelin çorbası tarifi,2
1497,bulgur çorbası tarifi,2
1498,tavuk suyu çorbası tarifi,2
1499,lokanta usulü mercimek çorbası tarifi,2
1500,brokoli çorbası tarifi,2
1501,lebeniye çorbası tarifi,2
1502,zencefilli havuç çorbası tarifi,2
1503,mahluta çorbası tarifi,2
1504,yumurtasız yoğurt çorbası tarifi,2
1505,köz patlıcan çorbası tarifi,2
1506,kabak çorbası tarifi,2
1507,pirinçli tavuk çorbası tarifi,2
1508,salçadan domates çorbası tarifi,2
1509,lokanta usulü sebze çorbası tarifi,2
1510,düğün çorbası tarifi,2
1511,tarhana çorbası tarifi,2
1512,terbiyeli tavuk çorbası tarifi,2
1513,yeşil mercimek çorbası tarifi,2
1514, çorbası tarifi,2
1515,pratik sebze çorbası tarifi,2
1516,paça çorbası tarifi,2
1517,şehriye çorbası tarifi,2
1518,kırmızı mercimek çorbası tarifi,2
1519,yumurtasız yayla çorbası tarifi,2
1520,süzme mercimek çorbası tarifi,2
1521,domatesli şehriye çorbası tarifi,2
1522,kremalı mantar çorbası tarifi,2
1523,köfteli çorba tarifi,2
1524,kelle paça çorbası tarifi,2
1525,arabaşı çorbası tarifi,2
1526,soğuk çorba tarifi,2
1527,bal kabağı çorbası tarifi,2
1528,erişte çorbası tarifi,2
1529, yapımı tarhana tarifi,2
1530,yüksük çorbası tarifi,2
1531,köme çorbası tarifi,2
1532,erişteli yeşil mercimek çorbası tarifi,2
1533,lahana çorbası tarifi,2
1534,bamya çorbası tarifi,2
1535,terbiyeli yoğurt çorbası tarifi,2
1536,mantı çorbası tarifi,2
1537,diyet çorba tarifi,2
1538,salçalı tel şehriye çorbası tarifi,2
1539,soğan çorbası tarifi,2
1540,pirinç çorbası tarifi,2
1541,karalahana çorbası tarifi,2
1542,ekşili semizotu çorbası tarifi,2
1543,şehriyeli tavuk suyu çorba tarifi,2
1544,kıymalı tarhana çorbası tarifi,2
1545,sakala çarpan çorbası tarifi,2
1546,kuşkonmaz çorbası tarifi,2
1547,erişteli yoğurt çorbası tarifi,2
1548,fransız usulü soğan çorbası tarifi,2
1549,pazı çorbası tarifi,2
1550,kayısı reçeli tarifi,2
1551,ajvar tarifi,2
1552,anne usulü yumurtalı ekmek tarifi,2
1553,ispanaklı yumurta tarifi,2
1554,puf böreği tarifi,2
1555,peynirli maydanozlu popover tarifi,2
1556,mayasız peynirli poğaça tarifi,2
1557,sodalı buzluk böreği tarifi,2
1558,kaygana tarifi,2
1559,patates tostu tarifi,2
1560,smoothie kasesi bowl tarifi,2
1561,vişne reçeli tarifi,2
1562, yapımı sucuk tarifi,2
1563,pastane tadında karaköy poğaçası tarifi,2
1564,gözleme tarifi,2
1565,bulut yumurta tarifi,2
1566,lutenitsa tarifi,2
1567,boyoz tarifi,2
1568,fırında yumurtalı ekmek tarifi,2
1569,peynirli börek tarifi,2
1570,salamlı kahvaltılık muffin tarifi,2
1571,peynirli poğaça tarifi,2
1572,çıtır yumurta tarifi,2
1573,açma tarifi,2
1574,fıstık ezmesi tarifi,2
1575,yumurta dolması tarifi,2
1576,pofuduk kahvaltılık tarifi,2
1577,gül böreği tarifi,2
1578, yapımı sokak simidi tarifi,2
1579,patatesli yumurta tarifi,2
1580,börek tadında omlet tarifi,2
1581,sebzeli omlet tarifi,2
1582,çakallı menemeni tarifi,2
1583,beyaz omlet tarifi,2
1584, malzemeli pişi tarifi,2
1585,hibeş tarifi,2
1586,ceviz reçeli tarifi,2
1587,kahvaltılık çemen tarifi,2
1588,sebzeli kek tarifi,2
1589,kiraz reçeli tarifi,2
1590,peynirli milföy çubukları tarifi,2
1591,bükme tarifi,2
1592,kruvasan tarifi,2
1593,ispanaklı gül böreği tarifi,2
1594,cızlama tarifi,2
1595,tereyağlı yumurta kapama tarifi,2
1596,süt kaymağı yapımı tarifi,2
1597,ispanaklı kaygana tarifi,2
1598,kahvaltılık patatesli bazlama tarifi,2
1599,lalanga tarifi,2
1600,nergizleme tarifi,2
1601,kahvaltılık rulo milföy tarifi,2
1602,kaşarlı hamur kızartması tarifi,2
1603,patates dilim pizza tarifi,2
1604,kahvaltılık mayasız bazlama tarifi,2
1605,yoğurtlu yumurtalı dilimler tarifi,2
1606,fırında patatesli yumurta tarifi,2
1607,tost makinesinde gözleme tarifi,2
1608,pizza tadında mayasız pişi tarifi,2
1609,patatesten pizza tarifi,2
1610,hindi fümeli röşti tarifi,2
1611,patates pankek latke tarifi,2
1612,kahvaltı kumpiri tarifi,2
1613,ekmek tadında pofuduklar tarifi,2
1614,kahvaltılık tava böreği tarifi,2
1615,tost makinesinde pancake tarifi,2
1616,tepside biberli ekmek tarifi,2
1617,peynirli krep tarifi,2
1618,fincanda yumurta tarifi,2
1619,pizza tadında kahvaltılık dilimler tarifi,2
1620,kakaolu mini pankek tarifi,2
1621,kolay kırpık börek tarifi,2
1622,yumurtalı patates tarifi,2
1623,mayasız peynirli pişi tarifi,2
1624,pancake pankek tarifi,2
1625,krep tarifi,2
1626,mayalı poğaça tarifi,2
1627,bayatlamayan kabartma tozlu poğaça tarifi,2
1628,pastane poğaçası tarifi,2
1629,omlet tarifi,2
1630,kolay poğaça tarifi,2
1631,kuymak tarifi,2
1632,pişi tarifi,2
1633,süt reçeli tarifi,2
1634,çilek reçeli tarifi,2
1635,kıymalı börek tarifi,2
1636,mıhlama tarifi,2
1637,soğanlı menemen tarifi,2
1638,mayasız kolay pişi tarifi,2
1639,pofuduk hamur kızartması tarifi,2
1640,yumuşak poğaça tarifi,2
1641,ayva reçeli tarifi,2
1642,çiğ börek tarifi,2
1643,şeftali reçeli tarifi,2
1644,tava böreği tarifi,2
1645,sütsüz krep tarifi,2
1646,muhlama tarifi,2
1647,zeytinyağlı bezelye tarifi,2
1648,bakla tarifi,2
1649,taze fasulye tarifi,2
1650,zeytinyağlı fasulye dizmesi tarifi,2
1651,barbunya tarifi,2
1652,zeytinyağlı enginar yemeği tarifi,2
1653,zeytinyağlı bamya tarifi,2
1654,patates pilaki tarifi,2
1655,zeytinyağlı yaprak sarma tarifi,2
1656,deniz börülceli enginar tarifi,2
1657,zeytinyağlı soğan dolması tarifi,2
1658,zeytinyağlı fava tarifi,2
1659,baklalı enginar tarifi,2
1660,kabak çiçeği dolması tarifi,2
1661,zeytinyağlı biber dolması tarifi,2
1662,zeytinyağlı patlıcan yemeği tarifi,2
1663,sebzeli barbunya yemeği tarifi,2
1664,zeytinyağlı türlü tarifi,2
1665,pirinçli pırasa yemeği tarifi,2
1666,şakşuka tarifi,2
1667,kereviz yemeği tarifi,2
1668,zeytinyağlı kereviz tarifi,2
1669,fırında karnabahar mücveri tarifi,2
1670,tahinli piyaz tarifi,2
1671,zeytinyağlı bakla tarifi,2
1672,brüksel lahanası tarifi,2
1673,patlıcan çığırtma tarifi,2
1674,pazı sarması tarifi,2
1675,barbunya pilaki tarifi,2
1676,yer fıstıklı patlıcan salatası tarifi,2
1677,enginar dolması tarifi,2
1678,mantar sote tarifi,2
1679,şevketibostan tarifi,2
1680,nuraniye tarifi,2
1681,yoğurtlu kabak sıyırma tarifi,2
1682,bulgurlu biber dolması tarifi,2
1683,köz patlıcan mezesi tarifi,2
1684,antalya piyazı tarifi,2
1685,vişneli yaprak sarma tarifi,2
1686,limonlu  portakallı kabak tarifi,2
1687,mercimek favası tarifi,2
1688,ekşili bamya yemeği tarifi,2
1689,bulgurlu patlıcan yemeği tarifi,2
1690,taze bezelye yemeği tarifi,2
1691,taze bakla yemeği tarifi,2
1692,zeytinyağlı barbunya tarifi,2
1693,tahinli fıstıklı topik  soğan dolması tarifi,2
1694,tarçınlı barbunya tarifi,2
1695,zeytinyağlı yaprak sarma tarifi,2
1696,tepside zeytinyağlı kabaklama tarifi,2
1697,ekşili pırasa yemeği tarifi,2
1698,zeytinyağlı biber dolması tarifi,2
1699,zeytinyağlı yaprak sarma tarifi,2
1700,kuru biber  patlıcan dolması tarifi,2
1701,ayvalı portakallı kereviz tarifi,2
1702,zeytinyağlı narlı enginar tarifi,2
1703,zeytinyağlı çanak enginar tarifi,2
1704,zeytinyağlı taze börülce tarifi,2
1705,buğdaylı lorlu pazı sarması tarifi,2
1706,pazıyla doldurulmuş enginar tarifi,2
1707,zeytinyağlı top patlıcan yemeği tarifi,2
1708,karamelize soğanlı taze fasulye tarifi,2
1709,portakallı dereotlu çanak enginar tarifi,2
1710,zeytinyağlı nohutlu pırasa tarifi,2
1711,zeytinyağlı pazı sarma tarifi,2
1712,girit kabağı dolması tarifi,2
1713,zeytinyağlı lahana sarması tarifi,2
1714,vişneli zeytinyağlı yaprak sarma tarifi,2
1715,yaz dolması tarifi,2
1716,zeytinyağlı enginar tarifi,2
1717,zeytinyağlı garnitürlü enginar tarifi,2
1718,ayvalı zeytinyağlı kereviz tarifi,2
1719,yaş pasta tarifi,2
1720,bisküvili rulo pasta tarifi,2
1721,çikolatalı pasta tarifi,2
1722,mini köstebek pasta tarifi,2
1723,elmalı rulo pasta tarifi,2
1724,pişmeyen pasta tarifi,2
1725, dakika pastası tarifi,2
1726,ağlayan pasta tarifi,2
1727,kahveli pasta tarifi,2
1728,pudingli mozaik pasta tarifi,2
1729,kahveli çikolatalı pasta tarifi,2
1730,köstebek pasta tarifi,2
1731,sacher pasta tarifi,2
1732,portakallı çikolatalı pasta tarifi,2
1733,piramit pasta tarifi,2
1734,şarlot pasta tarifi,2
1735,pratik yanardağ pasta tarifi,2
1736,pratik kubbe pasta tarifi,2
1737,pötibör bisküvili pasta tarifi,2
1738,pandispanya tarifi,2
1739,muzlu kolay pasta tarifi,2
1740,çikolatalı muzlu rulo pasta tarifi,2
1741,halley bisküvili pasta tarifi,2
1742,kedidili pasta tarifi,2
1743,limonlu cheesecake tarifi,2
1744,çilekli pasta tarifi,2
1745,kakaolu pasta tarifi,2
1746,pavlova tarifi,2
1747,ağlayan kek tarifi,2
1748,marlenka tarifi,2
1749,petibörlü bisküvili pasta tarifi,2
1750, pastası tarifi,2
1751,tuna dalgası tarifi,2
1752,karaorman pastası tarifi,2
1753,vişne soslu yoğurt keki tarifi,2
1754,muzlu pamuk pasta tarifi,2
1755,kümbet pasta tarifi,2
1756,kolay yaş pasta tarifi,2
1757,alman pastası tarifi,2
1758,muhallebili milföy külah tarifi,2
1759,yoğurt pastası tarifi,2
1760,şekersiz mozaik pasta tarifi,2
1761,alman pastası tarifi,2
1762,tiramisu tarifi,2
1763,tiramisu mille crepe cake tarifi,2
1764,kedidilli rulo pasta tarifi,2
1765,medovik pasta tarifi,2
1766,kozalak pasta tarifi,2
1767,soslu kare pasta tarifi,2
1768,meyveli milföy pasta tarifi,2
1769,soğuk pasta tarifi,2
1770,borcamda damat pastası tarifi,2
1771,vişneli kek tarifi,2
1772,kütük pasta tarifi,2
1773,dokuz kat yaş pasta tarifi,2
1774,ballı rus pastası tarifi,2
1775,kakaolu gelin pastası tarifi,2
1776,hamsi tava tarifi,2
1777,fırında palamut tarifi,2
1778,palamut tava tarifi,2
1779,palamut buğulama tarifi,2
1780,fırında çinekop tarifi,2
1781,fırında sardalya tarifi,2
1782,palamut köftesi tarifi,2
1783,izgara sardalya tarifi,2
1784,fırında uskumru tarifi,2
1785,asma yaprağında sardalya tarifi,2
1786,pesto soslu somon tarifi,2
1787,barbun tarifi,2
1788,balık köftesi tarifi,2
1789,tuzda çipura tarifi,2
1790,çipura tarifi,2
1791,lakerda tarifi,2
1792,poşette baharatlı uskumru tarifi,2
1793,izgara somon tarifi,2
1794,tuzda balık tarifi,2
1795,fish and chips tarifi,2
1796,patatesli balık köftesi tarifi,2
1797,kalamar tava tarifi,2
1798,karides tava tarifi,2
1799,ton balıklı makarna tarifi,2
1800,fırında somon tarifi,2
1801,kalamar tava  tarator sos tarifi,2
1802,fırında hamsili pilav tarifi,2
1803,midye dolma tarifi,2
1804,balık çorbası tarifi,2
1805,hamsi kuşu tarifi,2
1806,fırında levrek tarifi,2
1807,ton balıklı kinoa salatası tarifi,2
1808,hardal soslu fırın somon tarifi,2
1809,mantarlı karides güveç tarifi,2
1810,soslu somon tarifi,2
1811,mantarlı karides güveç tarifi,2
1812,alabalık tarifi,2
1813,kağıtta levrek tarifi,2
1814,ton balıklı patates tarifi,2
1815,avokado püreli somon fümeli kanepe tarifi,2
1816,kuşkonmazlı fırın somon tarifi,2
1817,füme somonlu kabak ruloları tarifi,2
1818,niçoise salatası tarifi,2
1819,somon ceviche tarifi,2
1820,somon şiş tarifi,2
1821,hamsili pilav tarifi,2
1822,izgara jumbo karides tarifi,2
1823,yağlı kağıtta hamsi tava tarifi,2
1824,karides güveç tarifi,2
1825,güveçte levrek kavurma tarifi,2
1826,izgara kalamar dolma tarifi,2
1827,mezgit tarifi,2
1828,hamsikoli tarifi,2
1829,tereyağlı erişte tarifi,2
1830,demleme domatesli makarna tarifi,2
1831,kremalı mantarlı fırın makarna tarifi,2
1832,demleme usulü makarna tarifi,2
1833,sosisli burgu makarna tarifi,2
1834,sosisli makarna tarifi,2
1835,napoliten soslu makarna tarifi,2
1836,ton balıklı makarna tarifi,2
1837,tavuklu makarna tarifi,2
1838,salçalı makarna tarifi,2
1839,karışık kızartmalı makarna tarifi,2
1840,spagetti muffin tarifi,2
1841,limonlu spagetti tarifi,2
1842,bolonez soslu penne makarna tarifi,2
1843,kıymalı makarna tarifi,2
1844,domatesli burgu makarna tarifi,2
1845,kabune makarna tarifi,2
1846,domates soslu karidesli makarna tarifi,2
1847,mantarlı makarna tarifi,2
1848,garnitürlü makarna tarifi,2
1849,sütlü makarna tarifi,2
1850,domates soslu fırında makarna tarifi,2
1851,kremalı körili tavuklu makarna tarifi,2
1852,lazanya tarifi,2
1853,fırında makarna tarifi,2
1854,kremalı mantar soslu penne makarna tarifi,2
1855,fettucini alfredo tarifi,2
